ReactionID,Compartment,MinFlux,MaxFlux
MAR05539,Transport reactions,-1000,1000
MAR05540,Transport reactions,-1000,1000
MAR05541,Transport reactions,-1000,1000
MAR05578,Transport reactions,-1000,1000
MAR05579,Transport reactions,-1000,1000
MAR05580,Transport reactions,-1000,1000
MAR05581,Transport reactions,-1000,1000
MAR05582,Transport reactions,-1000,1000
MAR05583,Transport reactions,-1000,1000
MAR05584,Transport reactions,-1000,1000
MAR05585,Transport reactions,-1000,1000
MAR05586,Transport reactions,-1000,1000
MAR05587,Transport reactions,0,1000
MAR05588,Transport reactions,0,1000
MAR05589,Transport reactions,0,1000
MAR05590,Transport reactions,0,1000
MAR05591,Transport reactions,0,1000
MAR05592,Transport reactions,0,1000
MAR05593,Transport reactions,0,1000
MAR05594,Transport reactions,0,1000
MAR05595,Transport reactions,0,1000
MAR05596,Transport reactions,0,1000
MAR05597,Transport reactions,0,1000
MAR05598,Transport reactions,0,1000
MAR05599,Transport reactions,0,1000
MAR05600,Transport reactions,0,1000
MAR05601,Transport reactions,0,1000
MAR05602,Transport reactions,0,1000
MAR05603,Transport reactions,0,1000
MAR05604,Transport reactions,0,1000
MAR05605,Transport reactions,0,1000
MAR05606,Transport reactions,0,1000
MAR05607,Transport reactions,0,1000
MAR05608,Transport reactions,0,1000
MAR05609,Transport reactions,0,1000
MAR05610,Transport reactions,0,1000
MAR05611,Transport reactions,0,1000
MAR05612,Transport reactions,0,1000
MAR05613,Transport reactions,0,1000
MAR05614,Transport reactions,0,1000
MAR05615,Transport reactions,0,1000
MAR05616,Transport reactions,0,1000
MAR05617,Transport reactions,0,1000
MAR05618,Transport reactions,0,1000
MAR05619,Transport reactions,0,1000
MAR05620,Transport reactions,0,1000
MAR05621,Transport reactions,0,1000
MAR05622,Transport reactions,0,1000
MAR05623,Transport reactions,0,1000
MAR05624,Transport reactions,0,1000
MAR05625,Transport reactions,0,1000
MAR05626,Transport reactions,0,1000
MAR05627,Transport reactions,0,1000
MAR05628,Transport reactions,0,1000
MAR05629,Transport reactions,0,1000
MAR05630,Transport reactions,0,1000
MAR05631,Transport reactions,0,1000
MAR05632,Transport reactions,0,1000
MAR05633,Transport reactions,0,1000
MAR05634,Transport reactions,0,1000
MAR05635,Transport reactions,0,1000
MAR05636,Transport reactions,0,1000
MAR05637,Transport reactions,0,1000
MAR05638,Transport reactions,0,1000
MAR05639,Transport reactions,0,1000
MAR05640,Transport reactions,0,1000
MAR05641,Transport reactions,0,1000
MAR05642,Transport reactions,0,1000
MAR05643,Transport reactions,0,1000
MAR05644,Transport reactions,0,1000
MAR05645,Transport reactions,0,1000
MAR05646,Transport reactions,0,1000
MAR05647,Transport reactions,0,1000
MAR05648,Transport reactions,0,1000
MAR05649,Transport reactions,0,1000
MAR05650,Transport reactions,0,1000
MAR05651,Transport reactions,0,1000
MAR05652,Transport reactions,0,1000
MAR05653,Transport reactions,0,1000
MAR05654,Transport reactions,0,1000
MAR05655,Transport reactions,0,1000
MAR05656,Transport reactions,0,1000
MAR05657,Transport reactions,0,1000
MAR05658,Transport reactions,0,1000
MAR05659,Transport reactions,0,1000
MAR05660,Transport reactions,0,1000
MAR05661,Transport reactions,0,1000
MAR05662,Transport reactions,0,1000
MAR05663,Transport reactions,0,1000
MAR05664,Transport reactions,0,1000
MAR05665,Transport reactions,0,1000
MAR05666,Transport reactions,0,1000
MAR05667,Transport reactions,0,1000
MAR05668,Transport reactions,0,1000
MAR05669,Transport reactions,0,1000
MAR05670,Transport reactions,0,1000
MAR05671,Transport reactions,0,1000
MAR05672,Transport reactions,0,1000
MAR05673,Transport reactions,0,1000
MAR05674,Transport reactions,0,1000
MAR05675,Transport reactions,0,1000
MAR05676,Transport reactions,0,1000
MAR05677,Transport reactions,0,1000
MAR05678,Transport reactions,0,1000
MAR05679,Transport reactions,0,1000
MAR05680,Transport reactions,0,1000
MAR05681,Transport reactions,0,1000
MAR05682,Transport reactions,0,1000
MAR05683,Transport reactions,0,1000
MAR05684,Transport reactions,0,1000
MAR05685,Transport reactions,0,1000
MAR05686,Transport reactions,0,1000
MAR05687,Transport reactions,0,1000
MAR05688,Transport reactions,0,1000
MAR05689,Transport reactions,0,1000
MAR05690,Transport reactions,0,1000
MAR05691,Transport reactions,0,1000
MAR05692,Transport reactions,0,1000
MAR05693,Transport reactions,0,1000
MAR05694,Transport reactions,0,1000
MAR05695,Transport reactions,0,1000
MAR05696,Transport reactions,0,1000
MAR05697,Transport reactions,0,1000
MAR05698,Transport reactions,0,1000
MAR05699,Transport reactions,0,1000
MAR05700,Transport reactions,0,1000
MAR05701,Transport reactions,0,1000
MAR05702,Transport reactions,0,1000
MAR05703,Transport reactions,0,1000
MAR05704,Transport reactions,0,1000
MAR05705,Transport reactions,0,1000
MAR05706,Transport reactions,0,1000
MAR05707,Transport reactions,0,1000
MAR05708,Transport reactions,0,1000
MAR05709,Transport reactions,0,1000
MAR05710,Transport reactions,0,1000
MAR05711,Transport reactions,0,1000
MAR05712,Transport reactions,0,1000
MAR05713,Transport reactions,0,1000
MAR05714,Transport reactions,0,1000
MAR05715,Transport reactions,0,1000
MAR05716,Transport reactions,0,1000
MAR05717,Transport reactions,0,1000
MAR05718,Transport reactions,0,1000
MAR05719,Transport reactions,0,1000
MAR05720,Transport reactions,0,1000
MAR05721,Transport reactions,0,1000
MAR05722,Transport reactions,0,1000
MAR05723,Transport reactions,0,1000
MAR05724,Transport reactions,0,1000
MAR05725,Transport reactions,0,1000
MAR05726,Transport reactions,0,1000
MAR05727,Transport reactions,0,1000
MAR05728,Transport reactions,0,1000
MAR05729,Transport reactions,0,1000
MAR05730,Transport reactions,0,1000
MAR05731,Transport reactions,0,1000
MAR05732,Transport reactions,0,1000
MAR05733,Transport reactions,0,1000
MAR05734,Transport reactions,0,1000
MAR05735,Transport reactions,0,1000
MAR05736,Transport reactions,0,1000
MAR05737,Transport reactions,0,1000
MAR05738,Transport reactions,0,1000
MAR05739,Transport reactions,0,1000
MAR05740,Transport reactions,0,1000
MAR05741,Transport reactions,0,1000
MAR05742,Transport reactions,0,1000
MAR05743,Transport reactions,0,1000
MAR05744,Transport reactions,0,1000
MAR05745,Transport reactions,0,1000
MAR05746,Transport reactions,0,1000
MAR05747,Transport reactions,0,1000
MAR05748,Transport reactions,0,1000
MAR05749,Transport reactions,0,1000
MAR05750,Transport reactions,0,1000
MAR05751,Transport reactions,0,1000
MAR05752,Transport reactions,0,1000
MAR05753,Transport reactions,0,1000
MAR05754,Transport reactions,0,1000
MAR05755,Transport reactions,0,1000
MAR05756,Transport reactions,0,1000
MAR05757,Transport reactions,0,1000
MAR05758,Transport reactions,0,1000
MAR05759,Transport reactions,0,1000
MAR05760,Transport reactions,0,1000
MAR05761,Transport reactions,0,1000
MAR05762,Transport reactions,0,1000
MAR05763,Transport reactions,0,1000
MAR05764,Transport reactions,0,1000
MAR05765,Transport reactions,0,1000
MAR05766,Transport reactions,0,1000
MAR05767,Transport reactions,0,1000
MAR05768,Transport reactions,0,1000
MAR05769,Transport reactions,0,1000
MAR05770,Transport reactions,0,1000
MAR05771,Transport reactions,0,1000
MAR05772,Transport reactions,0,1000
MAR05773,Transport reactions,0,1000
MAR05774,Transport reactions,0,1000
MAR05775,Transport reactions,0,1000
MAR05776,Transport reactions,0,1000
MAR05777,Transport reactions,0,1000
MAR05778,Transport reactions,0,1000
MAR05779,Transport reactions,0,1000
MAR05780,Transport reactions,0,1000
MAR05781,Transport reactions,0,1000
MAR05782,Transport reactions,0,1000
MAR05783,Transport reactions,0,1000
MAR05784,Transport reactions,0,1000
MAR05785,Transport reactions,0,1000
MAR05786,Transport reactions,0,1000
MAR05787,Transport reactions,0,1000
MAR05788,Transport reactions,0,1000
MAR05789,Transport reactions,0,1000
MAR05790,Transport reactions,0,1000
MAR05791,Transport reactions,0,1000
MAR05792,Transport reactions,0,1000
MAR05793,Transport reactions,0,1000
MAR05794,Transport reactions,0,1000
MAR05795,Transport reactions,0,1000
MAR05796,Transport reactions,0,1000
MAR05797,Transport reactions,0,1000
MAR05798,Transport reactions,0,1000
MAR05799,Transport reactions,0,1000
MAR05800,Transport reactions,0,1000
MAR05801,Transport reactions,0,1000
MAR05802,Transport reactions,0,1000
MAR05803,Transport reactions,0,1000
MAR05804,Transport reactions,0,1000
MAR05805,Transport reactions,0,1000
MAR05806,Transport reactions,0,1000
MAR05807,Transport reactions,0,1000
MAR05808,Transport reactions,0,1000
MAR05809,Transport reactions,0,1000
MAR05810,Transport reactions,0,1000
MAR05811,Transport reactions,0,1000
MAR05812,Transport reactions,0,1000
MAR05813,Transport reactions,0,1000
MAR05814,Transport reactions,0,1000
MAR05815,Transport reactions,0,1000
MAR05816,Transport reactions,0,1000
MAR05817,Transport reactions,0,1000
MAR05818,Transport reactions,0,1000
MAR05819,Transport reactions,0,1000
MAR05820,Transport reactions,0,1000
MAR05821,Transport reactions,0,1000
MAR05822,Transport reactions,0,1000
MAR05823,Transport reactions,0,1000
MAR05824,Transport reactions,0,1000
MAR05825,Transport reactions,0,1000
MAR05826,Transport reactions,0,1000
MAR05827,Transport reactions,0,1000
MAR05828,Transport reactions,0,1000
MAR05829,Transport reactions,0,1000
MAR05830,Transport reactions,0,1000
MAR05831,Transport reactions,0,1000
MAR05832,Transport reactions,0,1000
MAR05833,Transport reactions,0,1000
MAR05834,Transport reactions,0,1000
MAR05835,Transport reactions,0,1000
MAR05836,Transport reactions,0,1000
MAR05837,Transport reactions,0,1000
MAR05838,Transport reactions,0,1000
MAR05839,Transport reactions,0,1000
MAR05840,Transport reactions,0,1000
MAR05841,Transport reactions,0,1000
MAR05842,Transport reactions,0,1000
MAR05843,Transport reactions,0,1000
MAR05844,Transport reactions,0,1000
MAR05845,Transport reactions,0,1000
MAR05846,Transport reactions,0,1000
MAR05847,Transport reactions,0,1000
MAR05848,Transport reactions,0,1000
MAR05849,Transport reactions,0,1000
MAR05850,Transport reactions,0,1000
MAR05851,Transport reactions,0,1000
MAR05852,Transport reactions,0,1000
MAR05853,Transport reactions,0,1000
MAR05854,Transport reactions,0,1000
MAR05855,Transport reactions,0,1000
MAR05856,Transport reactions,0,1000
MAR05857,Transport reactions,0,1000
MAR05858,Transport reactions,0,1000
MAR05859,Transport reactions,0,1000
MAR05860,Transport reactions,0,1000
MAR05861,Transport reactions,0,1000
MAR05862,Transport reactions,0,1000
MAR05863,Transport reactions,0,1000
MAR05864,Transport reactions,0,1000
MAR05865,Transport reactions,0,1000
MAR05866,Transport reactions,0,1000
MAR05867,Transport reactions,0,1000
MAR05868,Transport reactions,0,1000
MAR05869,Transport reactions,0,1000
MAR05870,Transport reactions,0,1000
MAR05871,Transport reactions,0,1000
MAR05872,Transport reactions,0,1000
MAR05873,Transport reactions,0,1000
MAR05874,Transport reactions,0,1000
MAR05875,Transport reactions,0,1000
MAR05876,Transport reactions,0,1000
MAR05877,Transport reactions,0,1000
MAR05878,Transport reactions,0,1000
MAR05879,Transport reactions,0,1000
MAR05880,Transport reactions,0,1000
MAR05881,Transport reactions,0,1000
MAR05882,Transport reactions,0,1000
MAR05883,Transport reactions,0,1000
MAR05884,Transport reactions,0,1000
MAR05885,Transport reactions,0,1000
MAR05886,Transport reactions,0,1000
MAR05887,Transport reactions,0,1000
MAR05888,Transport reactions,0,1000
MAR05889,Transport reactions,0,1000
MAR05890,Transport reactions,0,1000
MAR05891,Transport reactions,0,1000
MAR05892,Transport reactions,0,1000
MAR05893,Transport reactions,0,1000
MAR05894,Transport reactions,0,1000
MAR05895,Transport reactions,0,1000
MAR05896,Transport reactions,0,1000
MAR05897,Transport reactions,0,1000
MAR05898,Transport reactions,0,1000
MAR05899,Transport reactions,0,1000
MAR05900,Transport reactions,0,1000
MAR05901,Transport reactions,0,1000
MAR05902,Transport reactions,0,1000
MAR05903,Transport reactions,0,1000
MAR05904,Transport reactions,0,1000
MAR05905,Transport reactions,0,1000
MAR05906,Transport reactions,0,1000
MAR05907,Transport reactions,0,1000
MAR05908,Transport reactions,0,1000
MAR05909,Transport reactions,0,1000
MAR05910,Transport reactions,0,1000
MAR05911,Transport reactions,0,1000
MAR05912,Transport reactions,0,1000
MAR05913,Transport reactions,0,1000
MAR05914,Transport reactions,0,1000
MAR05915,Transport reactions,0,1000
MAR05916,Transport reactions,0,1000
MAR05917,Transport reactions,0,1000
MAR05918,Transport reactions,0,1000
MAR05919,Transport reactions,0,1000
MAR05920,Transport reactions,0,1000
MAR05921,Transport reactions,0,1000
MAR05922,Transport reactions,0,1000
MAR05923,Transport reactions,0,1000
MAR05924,Transport reactions,0,1000
MAR05925,Transport reactions,0,1000
MAR05926,Transport reactions,0,1000
MAR05927,Transport reactions,0,1000
MAR05928,Transport reactions,0,1000
MAR05929,Transport reactions,0,1000
MAR05930,Transport reactions,0,1000
MAR05931,Transport reactions,0,1000
MAR05932,Transport reactions,0,1000
MAR05933,Transport reactions,0,1000
MAR05934,Transport reactions,0,1000
MAR05935,Transport reactions,0,1000
MAR05936,Transport reactions,0,1000
MAR05937,Transport reactions,0,1000
MAR05938,Transport reactions,0,1000
MAR05939,Transport reactions,0,1000
MAR05940,Transport reactions,0,1000
MAR05941,Transport reactions,0,1000
MAR05942,Transport reactions,0,1000
MAR05943,Transport reactions,0,1000
MAR05944,Transport reactions,0,1000
MAR05945,Transport reactions,0,1000
MAR05946,Transport reactions,0,1000
MAR05947,Transport reactions,0,1000
MAR05948,Transport reactions,0,1000
MAR05949,Transport reactions,0,1000
MAR05950,Transport reactions,0,1000
MAR05951,Transport reactions,0,1000
MAR05952,Transport reactions,0,1000
MAR05953,Transport reactions,0,1000
MAR05954,Transport reactions,0,1000
MAR05955,Transport reactions,0,1000
MAR05956,Transport reactions,0,1000
MAR05957,Transport reactions,0,1000
MAR05958,Transport reactions,0,1000
MAR05959,Transport reactions,0,1000
MAR05960,Transport reactions,0,1000
MAR05961,Transport reactions,0,1000
MAR05962,Transport reactions,0,1000
MAR05963,Transport reactions,0,1000
MAR05964,Transport reactions,0,1000
MAR05965,Transport reactions,0,1000
MAR05966,Transport reactions,0,1000
MAR05967,Transport reactions,0,1000
MAR05968,Transport reactions,0,1000
MAR05969,Transport reactions,0,1000
MAR05970,Transport reactions,0,1000
MAR05971,Transport reactions,0,1000
MAR05972,Transport reactions,0,1000
MAR05973,Transport reactions,0,1000
MAR05974,Transport reactions,0,1000
MAR05975,Transport reactions,0,1000
MAR05976,Transport reactions,0,1000
MAR05977,Transport reactions,0,1000
MAR05978,Transport reactions,0,1000
MAR05979,Transport reactions,0,1000
MAR05980,Transport reactions,0,1000
MAR05981,Transport reactions,0,1000
MAR05982,Transport reactions,0,1000
MAR05983,Transport reactions,0,1000
MAR05984,Transport reactions,0,1000
MAR05985,Transport reactions,0,1000
MAR05986,Transport reactions,0,1000
MAR05987,Transport reactions,0,1000
MAR05989,Transport reactions,0,1000
MAR05990,Transport reactions,0,1000
MAR05994,Transport reactions,0,0
MAR05996,Transport reactions,0,0
MAR05998,Transport reactions,0,1000
MAR06000,Transport reactions,-1000,1000
MAR06001,Transport reactions,-1000,1000
MAR06002,Transport reactions,-1000,1000
MAR06003,Transport reactions,-1000,1000
MAR06004,Transport reactions,-1000,1000
MAR06005,Transport reactions,-1000,1000
MAR06006,Transport reactions,-1000,1000
MAR06007,Transport reactions,-1000,1000
MAR06008,Transport reactions,-1000,1000
MAR06009,Transport reactions,-1000,1000
MAR06010,Transport reactions,-1000,1000
MAR06011,Transport reactions,-1000,1000
MAR06012,Transport reactions,-1000,1000
MAR06013,Transport reactions,-1000,1000
MAR06014,Transport reactions,-1000,1000
MAR06015,Transport reactions,-1000,1000
MAR06016,Transport reactions,-1000,1000
MAR06017,Transport reactions,-1000,1000
MAR06018,Transport reactions,-1000,1000
MAR06019,Transport reactions,-1000,1000
MAR06020,Transport reactions,-1000,1000
MAR06021,Transport reactions,-1000,1000
MAR06022,Transport reactions,-1000,1000
MAR06023,Transport reactions,-1000,1000
MAR06024,Transport reactions,-1000,1000
MAR06025,Transport reactions,-1000,1000
MAR06026,Transport reactions,-1000,1000
MAR06027,Transport reactions,-1000,1000
MAR06028,Transport reactions,-1000,1000
MAR06029,Transport reactions,-1000,1000
MAR06030,Transport reactions,-1000,1000
MAR06031,Transport reactions,-1000,1000
MAR06032,Transport reactions,-1000,1000
MAR06033,Transport reactions,-1000,1000
MAR06034,Transport reactions,-1000,1000
MAR06035,Transport reactions,-1000,1000
MAR06036,Transport reactions,-1000,1000
MAR06037,Transport reactions,-1000,1000
MAR06038,Transport reactions,-1000,1000
MAR06039,Transport reactions,-1000,1000
MAR06040,Transport reactions,-1000,1000
MAR06041,Transport reactions,-1000,1000
MAR06042,Transport reactions,-1000,1000
MAR06043,Transport reactions,-1000,1000
MAR06044,Transport reactions,-1000,1000
MAR06045,Transport reactions,-1000,1000
MAR06046,Transport reactions,-1000,1000
MAR06047,Transport reactions,-1000,1000
MAR06048,Transport reactions,-1000,1000
MAR06049,Transport reactions,-1000,1000
MAR06050,Transport reactions,-1000,1000
MAR06051,Transport reactions,-1000,1000
MAR06052,Transport reactions,-1000,1000
MAR06053,Transport reactions,-1000,1000
MAR06054,Transport reactions,-1000,1000
MAR06061,Transport reactions,-1000,1000
MAR06062,Transport reactions,-1000,1000
MAR06065,Transport reactions,-1000,1000
MAR06066,Transport reactions,-1000,1000
MAR06073,Transport reactions,-1000,1000
MAR06074,Transport reactions,-1000,1000
MAR06076,Transport reactions,-1000,1000
MAR06078,Transport reactions,0,0.334097051455263
MAR06080,Transport reactions,0,0
MAR06085,Transport reactions,-1000,1000
MAR06086,Transport reactions,-1000,1000
MAR06088,Transport reactions,-1000,1000
MAR06091,Transport reactions,0,0.334097078002055
MAR06093,Transport reactions,-1000,1000
MAR06094,Transport reactions,-1000,1000
MAR06100,Transport reactions,-1000,1000
MAR06106,Transport reactions,-1000,1000
MAR06107,Transport reactions,-0.01,0.331385279787029
MAR06123,Transport reactions,-1000,0.329651380431824
MAR06131,Transport reactions,-0.334095647515483,0.01
MAR06175,Transport reactions,-1000,1000
MAR06180,Transport reactions,-1000,1000
MAR06192,Transport reactions,0,0.334097025078704
MAR06201,Transport reactions,0,0.01
MAR06209,Transport reactions,-1000,1000
MAR06214,Transport reactions,-0.0525559991646657,0
MAR06215,Transport reactions,-1000,1000
MAR06219,Transport reactions,-0.00999999999999091,0
MAR06222,Transport reactions,-1000,1000
MAR06228,Transport reactions,-1000,1000
MAR06229,Transport reactions,-1000,1000
MAR06239,Transport reactions,-1000,1000
MAR06250,Transport reactions,-0.339275729453974,1000
MAR06253,Transport reactions,-0.01,0
MAR06255,Transport reactions,-1000,1000
MAR06257,Transport reactions,-1000,1000
MAR06273,Transport reactions,-1000,1000
MAR06275,Transport reactions,0,1000
MAR06351,Transport reactions,0,1000
MAR06352,Transport reactions,0,1000
MAR06353,Transport reactions,0,1000
MAR06354,Transport reactions,0,1000
MAR06366,Transport reactions,-0.01,1000
MAR06367,Transport reactions,-0.01,0.316562086192892
MAR06368,Transport reactions,-0.000526941075620869,0.134725497160536
MAR06369,Transport reactions,0,1000
MAR06370,Transport reactions,0,1000
MAR06371,Transport reactions,0,1000
MAR06372,Transport reactions,0,1000
MAR06373,Transport reactions,0,1000
MAR06374,Transport reactions,0,1000
MAR06375,Transport reactions,0,1000
MAR06377,Transport reactions,0,1000
MAR06379,Transport reactions,0,1000
MAR06380,Transport reactions,0,1000
MAR06381,Transport reactions,0,1000
MAR06382,Transport reactions,0,1000
MAR06383,Transport reactions,0,1000
MAR06384,Transport reactions,0,1000
MAR06392,Transport reactions,0,0.33409583461761
MAR06424,Transport reactions,-0.000131764766360223,0
MAR06439,Transport reactions,0,0.000131764752448821
MAR06462,Transport reactions,-0.000131766505326256,0
MAR06474,Transport reactions,-0.334208066399631,0
MAR06505,Transport reactions,-0.335274836375252,-0.0011853
MAR06512,Transport reactions,-0.00131766505325393,0.110177878802719
MAR06516,Transport reactions,0,0
MAR06525,Transport reactions,0,1000
MAR06526,Transport reactions,0,996.616400769189
MAR06527,Transport reactions,0,996.616400769191
MAR06530,Transport reactions,0,1000
MAR06531,Transport reactions,0,1000
MAR06532,Transport reactions,0,1000
MAR06533,Transport reactions,0,1000
MAR06534,Transport reactions,0,1000
MAR06628,Transport reactions,0,0.01
MAR07109,Transport reactions,0,0
MAR07111,Transport reactions,0,0
MAR07115,Transport reactions,0,0
MAR07117,Transport reactions,0,0
MAR07121,Transport reactions,0,0
MAR07123,Transport reactions,0,0
MAR07125,Transport reactions,0,0
MAR07127,Transport reactions,0,0
MAR07629,Transport reactions,0,0.33408956285996
MAR07630,Transport reactions,0,996.61640076916
MAR07643,Transport reactions,-1000,1000
MAR07644,Transport reactions,-1000,1000
MAR07645,Transport reactions,0,1000
MAR07650,Transport reactions,0,0.03
MAR07666,Transport reactions,0.0011853,0.0013176649141336
MAR07682,Transport reactions,-0.01,0
MAR07685,Transport reactions,-0.04,0.0190390349999909
MAR07691,Transport reactions,0,0.110745390577873
MAR07692,Transport reactions,0,0.0974357994053847
MAR07735,Transport reactions,-0.325830391951707,0.0088147
MAR07896,Transport reactions,-0.01,0.190091757112799
MAR07898,Transport reactions,-0.01,0
MAR07900,Transport reactions,-0.01,0
MAR07902,Transport reactions,0,1000
MAR07904,Transport reactions,0,0
MAR07964,Transport reactions,0,0.03
MAR07967,Transport reactions,0,0.02
MAR07982,Transport reactions,0,0.01
MAR07986,Transport reactions,0,0.03
MAR07990,Transport reactions,0,0.02
MAR07994,Transport reactions,0,0
MAR08010,Transport reactions,-0.000395299474241732,0.496055541517018
MAR08023,Transport reactions,-0.01,0.0800199443660827
MAR08075,Transport reactions,0,1000
MAR08076,Transport reactions,0,1000
MAR08077,Transport reactions,0,1000
MAR08081,Transport reactions,-0.01,1000
MAR08214,Transport reactions,-0.334089536408575,0
MAR08225,Transport reactions,0,0
MAR08340,Transport reactions,-0.01,0
MAR08354,Transport reactions,0,1000
MAR08364,Transport reactions,0,47.1137830948818
MAR08408,Transport reactions,-1.16428699337548,1000
MAR08429,Transport reactions,0,1000
MAR08520,Transport reactions,-0.506401351206745,0.0738246937129917
MAR08612,Transport reactions,0.0011853,0.00131766509962714
MAR08631,Transport reactions,0,1000
MAR08633,Transport reactions,0,0.334089536395925
MAR08658,Transport reactions,0,0.334089536396733
MAR08659,Transport reactions,0,1000
MAR08670,Transport reactions,0,1000
MAR08676,Transport reactions,-1000,1000
MAR08677,Transport reactions,0,1000
MAR08678,Transport reactions,0,0
MAR08687,Transport reactions,0,0.020610737
MAR08733,Transport reactions,-1000,1000
MAR08734,Transport reactions,-1000,1000
MAR08736,Transport reactions,0,1000
MAR08760,Transport reactions,0,0.01
MAR08846,Transport reactions,-0.01,0.01
MAR08850,Transport reactions,0,0.02
MAR08861,Transport reactions,-1000,1.15429362602967
MAR08869,Transport reactions,0,0
MAR08901,Transport reactions,-0.01,0
MAR08917,Transport reactions,0,1000
MAR08925,Transport reactions,0,1000
MAR08929,Transport reactions,0,1000
MAR08934,Transport reactions,0,0.33409514678192
MAR08935,Transport reactions,0,0.0299999999999909
MAR08939,Transport reactions,0,0.34704414678732
MAR08940,Transport reactions,0,0.344786268481946
MAR08941,Transport reactions,0,0.343900268473576
MAR08942,Transport reactions,0,0.334094935144043
MAR08943,Transport reactions,0,1000
MAR08944,Transport reactions,0,0.33411172350446
MAR08945,Transport reactions,0,0.334140723480666
MAR08946,Transport reactions,0,0.33409472350341
MAR08947,Transport reactions,0,0.334094697049481
MAR09173,Transport reactions,-0.01,0
MAR09178,Transport reactions,-0.01,0
MAR09183,Transport reactions,-0.01,0
MAR09184,Transport reactions,-0.01,0
MAR09185,Transport reactions,-0.01,0
MAR09188,Transport reactions,0,0
MAR09190,Transport reactions,0,1000
MAR09191,Transport reactions,0,1000
MAR09192,Transport reactions,0,0
MAR09197,Transport reactions,0,1000
MAR09198,Transport reactions,0,1000
MAR09590,Transport reactions,0,1000
MAR09601,Transport reactions,0,1.00228139274139
MAR09612,Transport reactions,0,1000
MAR09623,Transport reactions,0,0.01
MAR09639,Transport reactions,-1000,1.14429375358524
MAR09731,Transport reactions,0,0
MAR04312,Transport reactions,-0.01,0.13438448295721
MAR08070,Transport reactions,0,47.1139678039985
MAR09015,Transport reactions,0,1000
MAR09019,Transport reactions,0,1000
MAR00158,Transport reactions,-1000,1000
MAR00169,Transport reactions,-0.375852516316273,0.193518014229767
MAR00446,Transport reactions,0,0.242219025228565
MAR00578,Transport reactions,0.0047412,0.00527066021303635
MAR00962,Transport reactions,0,0
MAR01187,Transport reactions,0,0.0762708019772589
MAR01215,Transport reactions,0,0.0705350886937649
MAR01243,Transport reactions,0,0
MAR01572,Transport reactions,-0.259101625379903,0.334096123704435
MAR01602,Transport reactions,0,0
MAR01925,Transport reactions,0,1000
MAR01936,Transport reactions,0,0
MAR02116,Transport reactions,0.00011853,0.000263526091979136
MAR02127,Transport reactions,0,0.000131766523875735
MAR02141,Transport reactions,0,0.000131766523876476
MAR02590,Transport reactions,0,1000
MAR03746,Transport reactions,-0.00522944598627843,0.01
MAR03762,Transport reactions,-0.0234804606380759,0
MAR03789,Transport reactions,-0.120874728181645,0.0334804606380768
MAR03818,Transport reactions,-0.514052592716148,-0.0124484667586426
MAR03825,Transport reactions,0.1,0.353415233187852
MAR03863,Transport reactions,0,0.253415233198489
MAR03864,Transport reactions,0,0.253415233198489
MAR03949,Transport reactions,0,1000
MAR03950,Transport reactions,-0.756122109167885,0
MAR03952,Transport reactions,-1000,1000
MAR03971,Transport reactions,0,47.842068481237
MAR04184,Transport reactions,0,0.0199999999999818
MAR04237,Transport reactions,0,0.01
MAR04266,Transport reactions,0,0.168351093299328
MAR04720,Transport reactions,0,0.167048486105955
MAR04729,Transport reactions,0,0.01
MAR04743,Transport reactions,-0.871873618737222,0
MAR04754,Transport reactions,0,0.01
MAR04843,Transport reactions,-1000,1000
MAR04851,Transport reactions,-1000,1000
MAR04852,Transport reactions,-1000,1000
MAR04854,Transport reactions,-1000,1000
MAR04855,Transport reactions,-1000,1000
MAR04862,Transport reactions,0,47.8420641110959
MAR04863,Transport reactions,-1000,1000
MAR04864,Transport reactions,-1000,1000
MAR04865,Transport reactions,0,47.8420641101895
MAR04867,Transport reactions,-1000,1000
MAR04868,Transport reactions,-1000,1000
MAR04870,Transport reactions,0,47.8420641110959
MAR04871,Transport reactions,-1000,1000
MAR04872,Transport reactions,-1000,1000
MAR04898,Transport reactions,0.00190336267083334,3.97830159454729
MAR04914,Transport reactions,-1000,1000
MAR04926,Transport reactions,0,1000
MAR04940,Transport reactions,0,47.8420576012621
MAR04944,Transport reactions,0,0.178419296445324
MAR04964,Transport reactions,0,1000
MAR04971,Transport reactions,-1000,1000
MAR04972,Transport reactions,-1000,1000
MAR04977,Transport reactions,0,0.338180613566852
MAR04997,Transport reactions,0,0.372772973292014
MAR05015,Transport reactions,0,47.1137853490618
MAR05016,Transport reactions,0,47.1137853488217
MAR05031,Transport reactions,-0.334089536402246,1000
MAR05033,Transport reactions,0,0.33408969513682
MAR05036,Transport reactions,0,1000
MAR05043,Transport reactions,0,47.1137963681812
MAR05046,Transport reactions,-1000,0
MAR05096,Transport reactions,0,0.243793348290054
MAR05105,Transport reactions,0,47.1139503191013
MAR05114,Transport reactions,0,0.719767378893225
MAR05122,Transport reactions,0,47.113975692331
MAR05124,Transport reactions,-0.347958565852887,0.598639962645179
MAR05222,Transport reactions,0,0
MAR05225,Transport reactions,0,1000
MAR05227,Transport reactions,0.0011853,0.00131766491414823
MAR05292,Transport reactions,-0.496400742740989,0.380005600515182
MAR05304,Transport reactions,-0.295241135494161,1000
MAR05348,Transport reactions,0,47.1139689298258
MAR05349,Transport reactions,0,47.1139689290514
